8500,11966,7204,8668,9624
6379,6922,9822,7013,2058
13652,11146,3615,6163,4131
0,10361,9913,2429,4263
1309,4522,7569,5692,12416
11166,6176,10842,13651,13812
5803,7089,6289,13966,2460
1309,5692,12416,4237,4522
4892,534,6238,1971,11110
1481,11308,5835,6234,13297
7526,1794,4894,88,1461
5047,5704,14360,3319,13742
9630,13815,2266,10250,11973
6293,6838,3795,2766,1430
2101,14371,10180,3171,1918
9265,5724,4999,934,10120
12232,3516,8800,8916,8072
12232,3516,8800,8916,8072
5530,6789,4824,13366,11194
11895,10167,10558,11355,911
528,11753,11450,668,10038
11170,1421,9919,12417,8730
3082,13498,13175,2415,8161
13527,7992,195,7148,12135
7526,10532,1978,11361,4500
5562,1684,5784,11064,5273
12140,9433,12622,13254,9417
11908,7581,4280,2213,9589
7526,88,4894,1794,7814
225,11242,8249,12106,339
9183,10512,6868,13038,12252
8072,8868,10498,8800,11004
5957,8722,4193,14254,2790
3082,13498,2415,13175,8851
1983,7950,12989,9363,11955
4017,9142,12677,5726,9471
6084,14093,7911,8521,977
12547,2342,7670,10223,8630
7526,88,1092,4894,12252
4184,5934,763,12975,11496
11672,9382,306,10461,3665
4605,5165,9518,3782,5974
7526,1794,4894,7814,88
13151,9922,13946,11690,12716
98,803,4593,14082,10971
14162,13380,9418,4465,8386
4894,9613,1794,88,1092
2141,11527,3995,12381,9278
2639,13011,12731,13059,3472
528,811,7881,11030,5160
11419,10025,2804,5508,8140
11308,4633,6234,3836,7650
11308,4633,6234,3836,7650
9686,4748,12601,6830,1430
7526,7814,88,4894,1794
1309,4522,5692,12416,9978
3273,2382,1028,96,3450
13126,13456,10233,13326,12400
7613,1271,9545,8534,10646
8310,4740,6060,9285,3138
5625,9686,1230,1206,3403
6379,6922,2465,8528,8669
11361,10532,7526,4500,11441
2024,8181,1309,4374,506
460,3782,9518,4605,5165
14375,11361,14492,10532,13667
3082,13498,13175,14024,8851
2166,7288,1158,6944,6754
1577,3871,8411,9354,13402
7047,3795,1230,3403,9686
11441,10532,1978,8867,7752
11441,10532,1978,8867,7752
3419,7454,6395,6356,3217
12099,12511,7970,6081,3663
4456,3675,4610,12734,12230
9341,4871,13352,9286,11292
9341,4871,13352,9286,11292
5047,14360,3319,11683,7401
5692,7569,9978,4522,12416
10729,2409,11481,12321,9138
8411,4966,9354,5488,111
1309,2024,7878,13634,8957
12194,7202,10228,10363,979
3871,13402,4966,8411,174
9686,2066,12737,6651,8884
1309,8957,2024,4374,7878
7526,1794,14375,4894,10532
1421,7820,9581,9919,9174
13261,9822,13223,6465,9686
9686,8669,1206,5084,1230
6735,5125,1843,2895,2398
10785,1983,9199,12989,11955
4929,6524,11420,518,11446
1794,4894,7814,7526,2585
7526,14492,9613,4812,7053
3545,8374,1830,4307,7268
3082,13498,2415,8851,13175
1699,3629,2029,9583,8598
7136,11936,6749,3455,10516
12315,13543,10937,1596,3784
13151,13946,4009,1434,9922
9088,3082,12367,3724,6513
1861,0,395,916,10119
5353,9113,13504,12224,4307
3189,11219,7697,0,10277
3082,13498,2415,13175,8161
7526,14375,4894,1794,2771
6303,2868,2552,12461,7093
11399,6117,12242,6257,5603
1421,8481,2320,5882,12417
739,11441,4696,7496,4812
1509,8916,3516,607,8800
5957,8707,11218,14310,7966
6046,1179,6953,12293,12271
3166,4966,5488,9354,8411
5957,4676,11218,2887,2980
5139,10532,88,12072,3795
3003,5617,9341,6159,7820
1430,1230,4849,2619,3795
12942,7960,10518,11051,13078
1309,7878,8957,8181,9155
2443,12397,5490,9060,7475
4374,8181,14388,9978,9155
9686,3403,1230,8445,5026
12833,323,2011,6091,9059
3082,13498,5308,13175,12789
1007,2828,7801,10598,8786
4605,5165,9518,3782,460
12400,13456,10233,13326,13126
1348,9762,1145,11606,8943
1348,9762,1145,11606,8943
1230,8750,10265,12072,3180
11170,8481,2858,5617,12417
98,803,7151,1481,3684
10306,8914,3645,11387,12072
6379,6922,8725,8528,758
1421,2320,8481,9058,11170
5263,13207,10800,10950,14114
6970,4176,1047,11555,6077
6379,4952,6922,8528,797
7526,4500,9613,14492,14375
3082,13498,10962,2415,7837
1112,6737,14094,9056,7381
4605,3782,9518,5165,5974
1309,5692,2024,13634,8181
11361,4894,4812,7526,1092
7526,1794,4894,7814,1461
12168,4340,13076,1490,4063
6084,7911,1638,966,10185
98,4593,803,3684,9621
10927,12507,12256,3097,7361
5165,4605,3782,592,9518
1309,8181,2024,506,4374
3403,3795,1794,12503,9686
2607,9072,532,4929,6524
528,1282,4839,11784,629
4966,9354,111,13402,3871
12741,9783,1646,12030,2824
7526,11441,4500,739,4812
13434,4364,13974,7978,7865
5692,4522,1309,7569,1625
3082,3724,6513,13498,5524
3082,8161,3680,13498,13175
7526,2771,7053,11441,9613
8592,11973,2914,7995,2797
7960,12942,13938,9760,11051
4929,7430,2607,518,11446
1240,803,98,10859,4593
5063,13104,5617,1251,2354
7950,9363,1983,11955,2977
1978,10532,11441,5406,4812
1309,9978,8181,2024,506
5835,5564,13431,8172,11602
7526,11361,14492,1978,11441
2024,1309,8181,506,13647
7526,1978,11361,14492,739
8665,12962,1531,722,9185
13347,12551,7405,3938,3137
13678,4959,10760,273,26
7526,4500,739,9613,4812
11844,12919,9725,6056,9817
7454,3419,4071,9897,7751
1502,2354,3614,3853,13091
4042,13503,8682,12169,12182
11361,7526,10532,13667,4812
9471,8169,6956,8310,5726
12940,2998,1050,9765,5759
14492,11361,10532,14375,1978
4929,6686,2607,7430,13609
7526,11361,14375,13667,14492
6084,7911,14357,6497,11525
4929,11420,2607,6524,6686
11361,4812,14492,739,1978
9631,1112,6737,7381,8871
13011,3352,3472,3155,8019
12099,12511,3663,11749,1474
13342,354,10967,12856,2683
3654,12194,7406,6627,317
5294,5154,11065,5809,4758
4605,9518,3782,5165,5974
80,13811,8156,12299,9394
1310,11628,4980,12940,5077
1310,11628,4980,12940,5077
1310,11628,4980,12940,5077
4894,8867,13667,10532,7526
6840,1699,3629,13976,4305
528,2477,13965,3104,5479
4626,3673,11853,1401,14386
528,8331,4839,13084,5258
1288,2490,11263,10568,11439
1288,2490,11263,10568,11439
11170,1421,12417,7201,9271
13010,4178,6780,10127,13386
5434,14458,2664,5344,9707
5434,14458,2664,5344,9707
5434,14458,2664,5344,9707
11441,3168,11680,4812,5406
11441,3168,11680,4812,5406
10306,8914,6875,11387,12072
3082,13498,13175,8851,2826
7748,10168,2492,12782,9471
9346,11663,1036,6791,6106
4605,5165,3782,9518,460
12656,6638,6484,2549,10766
1309,2024,13634,8181,13647
2604,10699,4860,7555,8413
6379,4281,6922,8528,1140
790,9382,11662,13570,7263
4340,5814,13873,4557,13656
1230,9686,5139,3180,11148
4625,1571,470,6465,9686
9686,1571,2908,1230,470
2194,13352,9286,8665,4871
1230,3795,6731,12428,5155
11441,13083,4696,3168,1978
4929,11420,532,6524,6686
11441,739,4812,1790,13083
7496,5406,1092,4696,739
10867,11871,0,5491,11888
5564,5835,14171,13543,13756
5165,4605,3782,9518,6469
5547,10390,2435,3437,12041
7516,5738,7536,7820,834
5113,14282,10628,3886,1566
5583,9032,14077,3414,5180
3355,3619,11811,13201,13963
6379,6922,5440,8528,10782
13352,9919,2194,835,13124
13352,9919,2194,835,13124
13352,9919,2194,835,13124
10373,12685,10228,10285,10606
9140,637,13417,4790,8632
3082,4565,13498,7837,2415
7759,9405,7382,6360,10798
10450,360,11300,5784,6698
10306,6378,8914,8444,11387
7526,4894,7814,14375,1794
7454,3419,542,13077,9897
5884,12519,9429,52,10095
3003,13124,12962,5617,7868
98,5614,803,8866,13084
98,5614,803,8866,13084
7594,6752,11636,14026,2323
7594,6752,11636,14026,2323
11361,10532,1092,14492,7526
4143,12833,10269,11279,323
6379,14132,6922,8528,6198
10718,12489,14224,12007,11083
4929,9072,7430,6524,2607
4700,4175,12167,5665,6837
7526,88,9613,2771,7814
8253,3165,5447,11966,9774
8667,3553,7594,14026,5522
8667,3553,7594,14026,5522
84,11302,8519,12577,8813
27,8867,6821,5723,9062
6379,6922,6352,3896,8528
7594,14026,6752,5522,7715
1988,8169,10693,758,7923
7620,521,12790,11712,4270
7620,521,12790,11712,4270
537,1757,11687,12097,13326
4894,7526,1092,14375,10532
7526,4894,88,1794,10520
13997,6542,9705,11356,12994
7526,14375,10532,11361,13667
1083,126,2002,11679,10167
14316,2214,682,11253,13437
13224,1898,4279,162,11204
1580,4826,10917,6561,3277
5806,8089,11602,2105,7306
7526,11441,739,4812,14492
6847,4066,9320,4365,1964
528,12883,9741,13602,11502
3138,6060,9471,1629,12992
3138,6060,9471,1629,12992
7526,1794,4894,1461,7814
830,9414,6792,3861,10998
1526,9619,9369,13854,2354
13010,9263,13076,5814,6780
14282,5113,286,44,5935
6379,6922,13902,11586,5390
10950,10800,9768,13207,8964
1309,2024,13634,13647,8181
4605,9518,3782,5165,5974
11478,9660,9278,1619,7895
13314,8169,1441,5106,4642
13314,8169,1441,5106,4642
13314,8169,1441,5106,4642
12483,4923,9287,12242,7475
518,9072,4929,11420,14293
10631,9686,12804,6884,3795
8880,1434,13151,12716,4009
3125,9686,10214,917,9047
2342,8630,7670,12547,10223
9283,12586,2677,9004,3359
9456,12940,1062,13632,4430
9456,12940,1062,13632,4430
1309,506,8181,2024,10967
6084,7911,7930,4981,6073
7526,4894,1794,88,2154
528,3655,11038,11184,9478
8411,7356,7806,9397,10815
10168,4017,7748,14476,6956
12344,1105,5497,153,560
5242,10594,13411,10209,9981
3588,9735,8876,4500,2767
9155,1309,8181,4374,2024
11166,11668,10233,13456,13812
7526,4894,14375,1794,88
286,14282,14107,10628,5113
11186,12430,4150,49,138
8929,9958,12534,6056,12346
12942,13078,7960,13938,293
4894,7526,1092,9613,14375
6084,7911,707,966,5359
3186,5617,9174,9919,6586
12224,5235,8426,2403,7830
4482,22,9324,5655,8502
8631,5876,9155,12068,1625
1514,1692,1271,7888,1730
1081,8175,7439,2228,4363
7526,1978,10532,11361,9613
3352,5592,13011,7575,424
6815,12400,13456,2658,2000
1309,8181,2024,506,13634
3082,4565,13498,13175,2415
12717,9072,11420,6524,518
528,2890,11430,10743,946
13011,3352,1127,3472,5615
7526,10532,7053,4812,2771
9324,13793,8953,4506,12773
3001,9683,13080,13182,13978
5328,8129,826,2664,14067
5328,8129,826,2664,14067
7526,11361,4500,10532,14492
9933,10765,10776,820,7236
528,632,11784,12482,2127
4693,13770,10213,1979,9085
4828,790,12826,5388,12349
3795,3859,2908,9686,2518
8753,6419,3836,5676,2936
12097,2955,13650,13850,5915
997,5426,12717,10673,5618
3082,5937,14024,10941,4565
830,526,1230,13820,12474
9845,3495,1557,11928,3499
7526,11361,4500,10532,4812
1309,8957,13634,2024,8181
7526,1230,4894,1794,10532
11441,1978,739,8867,11257
11441,1978,739,8867,11257
7526,88,9613,10532,8867
6084,12529,7911,4970,10467
1509,3582,607,8916,3516
5957,11218,11809,5568,14062
12901,11367,2444,12085,9030
3001,11331,11264,8285,6047
3642,1196,1135,3929,1530
9755,10000,877,11973,5701
1458,6731,3403,7279,1571
1566,286,5113,10628,1469
3472,7494,10842,3352,7575
4929,11420,6524,518,2607
7526,1978,4500,11361,14492
315,6518,5530,6789,2482
5992,10027,8866,8753,8331
11170,1421,12417,7201,8481
10776,9176,12833,9933,323
3705,9838,8774,4785,14300
4929,532,6686,9397,2607
3082,5308,13498,4565,2415
9583,3629,4305,1699,10587
5328,12795,2427,1377,7761
5113,286,44,1469,1566
3082,13498,2415,13175,5308
4635,8359,7488,9530,5063
1309,2024,8181,13634,506
5617,3003,1531,8665,1251
5617,3003,1531,8665,1251
5443,1230,9686,13909,1049
4970,9559,13963,6159,2736
6140,10618,426,1835,3573
7526,4894,1092,14375,9613
3082,4565,2047,2848,11287
4929,6686,11420,2607,7430
4500,7526,4894,11361,4812
3782,9518,4605,5165,5974
8310,3138,13127,11445,4017
6495,13909,8669,14092,6731
7526,88,4894,7814,91
7526,4500,9613,2771,11361
10182,5931,1625,3528,2451
9518,5165,3782,4605,6469
1230,3403,2771,2908,9686
7814,7526,1794,4894,1266
6084,7911,1110,3649,11393
9686,3795,4391,10761,11012
7526,11361,1978,2771,11441
13484,1971,7623,4874,8180
4929,10923,518,178,9072
10373,12388,11094,8076,7115
3449,776,14305,9675,3658
6084,7911,6261,14399,6106
12837,1817,5125,2948,9920
1309,12416,5692,7569,10081
4605,5165,9518,3782,6469
3082,14024,13498,13175,5308
13855,14152,1299,11552,3995
4605,9518,5974,3782,5165
1421,2736,9545,7820,9174
3871,8411,7356,111,7806
13536,62,11366,6979,1466
7526,4894,10532,14492,1092
7526,7814,1794,4894,2771
2000,12400,13456,5805,13326
3001,9657,9448,3472,69
10169,6667,2887,10536,11569
11441,4696,10206,4812,10532
3317,13254,10462,9598,2032
4102,635,6106,1730,4901
4792,0,7500,12152,12212
8181,1309,506,2024,13634
1309,4374,9155,8181,8957
11800,7526,11012,12758,12252
9363,1983,7950,14464,12989
7526,4894,7814,1794,1266
10306,11453,11701,11095,1847
7526,4500,11361,11441,10532
528,3632,13084,5759,5229
11361,7526,1978,4894,10532
12439,1031,12483,9287,6332
3472,4313,3012,8019,11166
2908,8322,10997,365,13574
6084,7911,2375,5756,14276
2549,1309,12593,6418,5692
7526,13667,11361,739,2771
8181,1309,4374,1625,9155
5530,2603,13366,11194,6789
4812,11441,7526,4500,11361
1748,12940,9456,4430,6419
8050,10012,6267,5256,13434
4605,9518,5165,3782,460
2342,12547,10223,8630,7670
8621,1246,4690,10979,1127
13013,5163,1348,11606,1652
3082,13175,13498,8851,10962
5957,11218,3563,976,10396
12804,11608,6428,6884,3795
4966,3871,111,9832,8411
4966,9354,13402,5488,111
13088,627,7364,11958,3822
6084,8996,7911,5420,2608
6731,3788,6337,8669,1230
6084,7911,9603,13956,4403
521,7247,8052,8657,1348
6789,5530,4824,2482,13366
6737,9596,9056,8871,1645
10590,7773,1775,1561,10828
9670,4101,6780,14166,13010
6380,13104,6642,9557,2892
9324,9025,8953,11471,4482
2512,2755,1275,12549,4941
7421,5607,4060,13742,4399
7526,4894,1794,1461,10520
14333,4335,8201,2054,7144
11895,911,2002,11679,10558
12400,13011,13126,13456,2000
10718,12007,14224,12489,11083
11895,911,11679,10558,1864
12942,13938,9760,13078,7960
7526,11441,4894,10532,91
10306,11453,736,12350,13973
4812,11441,11361,1978,7526
2425,1715,13780,13487,5641
12419,12312,10400,11743,10365
12287,10387,2418,4276,2993
7526,14492,1978,11361,10520
9354,3871,4966,7806,174
5592,12111,6629,1127,69
9072,4929,6524,518,532
3082,5308,13498,13175,8851
528,14003,13059,2488,10038
11361,7526,1978,9613,14375
9686,13909,3403,6830,2853
10042,7336,11101,13011,9036
3887,5604,10295,9698,6793
3887,5604,10295,9698,6793
528,4543,11854,11503,5229
9060,7516,2838,6106,7820
1309,8957,8181,9155,2024
7526,4812,10532,14375,11361
12601,9686,3795,10214,6884
731,12988,888,2902,11977
9837,3798,10888,7924,7644
607,12881,8072,12426,1509
631,8300,8319,2166,1718
6168,10971,7535,10196,1325
12679,1639,13311,12193,6470
11361,7526,1978,11441,4500
11361,7526,1978,11441,4500
5806,7397,2894,12085,11602
6379,6922,4456,8528,1667
12628,5990,10412,731,8910
3082,4565,2415,13498,13175
4626,906,13493,8621,5855
7526,4894,4812,11361,1978
4894,7526,1092,14375,88
4894,7526,1794,9613,88
5313,1430,6131,3795,6233
5957,14212,11218,4676,10699
8940,12109,8681,3472,8597
1309,2024,8595,8181,7878
528,8869,5411,9390,8855
2202,8481,9646,13981,13787
7526,14492,13667,9613,11361
3917,273,4864,14280,11020
7126,3389,10438,3570,14058
12328,6938,788,2203,8319
3472,13011,8019,6176,4313
7526,10532,4812,11361,14492
7526,10532,4812,11361,14492
14314,1998,10296,226,3040
8916,1509,5224,8800,3516
11361,7526,14492,14375,4696
8800,8916,920,8868,3772
5957,11218,4676,3739,10445
14333,3820,13655,2221,9833
4436,9186,10881,9933,13893
14282,10628,286,14107,5113
5401,12687,4059,1768,3152
2109,12109,355,8800,1945
3756,4782,3988,4785,8509
528,10133,2127,11784,14163
10673,5426,7910,997,5618
5165,3782,4605,9518,6469
9545,3186,4029,13104,6380
9363,1983,7950,12530,11955
2699,8811,9877,11201,8299
2699,8811,9877,11201,8299
2699,8811,9877,11201,8299
10928,6888,246,14225,8916
6379,10512,6922,8743,8528
7526,4894,9613,14375,1092
7526,4894,1794,7814,1461
4605,9518,5165,3782,5974
5957,13652,11218,4676,1491
13352,14263,9919,9061,9060
12446,11878,2888,7769,2323
7526,4894,1794,14375,12252
6524,518,4929,532,5618
5957,8708,11218,13953,4193
3082,8851,13498,13175,12789
4929,7430,6686,2046,532
10306,1847,736,11095,9837
3772,8916,8800,1509,3516
1793,6399,3465,1145,10880
7526,10532,9613,14492,2771
88,1387,10009,4559,4895
7827,933,8500,325,9624
7575,8526,3472,10042,5010
7526,4500,10532,14375,1978
6358,2101,3248,11828,6141
6379,6922,422,3896,7013
4605,5165,9518,3782,460
12933,4633,4101,8753,12940
7526,10532,4894,11361,14375
5854,3308,10476,9682,9080
528,2130,11030,12004,14097
1003,5475,12224,9252,3957
12099,12511,7928,3663,2540
7526,4812,739,11361,999
9817,11844,12919,6056,12434
5139,3795,1230,11393,9686
11361,14492,7526,10532,1978
11948,13429,8255,12354,2100
1923,13181,3417,2386,6823
7526,5106,4944,6594,10203
7526,5106,4944,6594,10203
5571,13565,12393,8390,10066
3319,14360,5047,12641,3550
6084,7911,2566,38,13672
339,13527,7992,2351,6128
9576,500,14050,2638,3954
4593,803,7151,98,6168
4593,803,7151,98,6168
7526,1978,10520,4500,1092
13083,8867,5623,10532,10080
13083,8867,5623,10532,10080
1309,8181,8957,2024,13634
1007,12343,11552,7845,6948
8181,13647,13634,1309,9155
3776,585,13048,4314,8405
1346,7400,4180,5683,8452
5692,9978,7569,4522,1309
8526,13011,7173,5615,3352
13671,3705,0,301,8446
4464,7526,91,8867,699
11669,2446,4412,13462,104
10884,12362,613,4014,10258
8855,5784,13677,11266,250
6379,6922,13424,4283,1020
4605,9518,5165,3782,5974
3068,10693,8175,7439,1081
376,635,8025,11693,10658
7251,1200,7349,11008,4246
6800,14017,7498,13238,471
11127,9341,1421,9174,3356
13347,13384,13554,9483,9456
534,2887,11439,13484,6032
3082,13498,2415,4565,13175
12985,9030,13435,13384,8866
3472,4313,12938,488,7575
5957,11218,4193,4676,5447
9324,11471,8953,4482,4722
1309,2024,7878,8181,506
5692,1309,12416,7569,4522
3410,7439,8175,1081,7011
4894,9613,1092,14375,2767
9686,12601,5084,1230,7526
11548,10025,7503,5508,1238
11548,10025,7503,5508,1238
13847,5083,4812,8867,2771
8665,9286,13352,835,7820
8665,9286,13352,835,7820
2023,3654,10285,10363,10466
528,8794,9922,13007,8880
9155,8181,4374,14388,5921
6084,7911,616,1449,11437
6846,13456,2000,8442,11544
2024,1309,506,8181,9978
7526,10306,12758,12573,12252
5502,7288,7268,4336,3545
2771,10532,10284,11441,7526
12481,4970,8175,7439,1760
13109,11626,8633,2488,6923
4487,12654,13922,5539,9122
8738,12523,11439,534,2887
10306,2908,2442,11701,11105
2902,12265,2194,6952,7604
5692,1309,4522,7569,9978
1145,5490,11416,806,1502
14360,5047,3319,7401,3550
1877,5543,593,4853,5306
8579,871,9270,9764,10453
10718,12007,12489,14224,11083
7526,11441,11361,1978,2771
4966,3871,8411,9354,1577
9324,22,4482,11471,5655
4605,5974,9518,5165,3782
10532,7526,13667,1978,4894
7526,9686,3403,200,5613
381,3248,12948,9417,5559
1794,2452,13621,4446,9078
7526,4894,2771,1794,88
6379,6922,14325,8528,3896
14375,8867,4812,12944,12252
13083,939,7212,11680,65
1146,6756,7594,10000,7625
7027,9828,636,9888,3231
7806,13402,111,7356,4966
8411,7806,9354,13844,111
1309,8181,13634,2024,4374
1230,9686,6578,3403,7526
6234,3229,1310,12848,2825
11794,6833,7526,843,8193
12430,11186,5796,5615,2000
162,13224,4279,1898,1501
9686,7526,9708,3403,11789
8866,13338,9030,4063,13076
9155,4374,8181,2024,506
14340,1348,4341,9174,5335
3472,7593,1977,13651,3012
13060,1465,1144,5127,14002
1748,10937,10261,5835,1062
7526,88,9613,4894,1266
6379,6922,8528,9980,6503
4929,518,12717,532,14497
1067,1492,13403,12911,1664
6084,13225,7911,8076,4901
3824,4473,13848,387,551
7526,1978,11361,4500,10532
5692,4522,1309,7569,12416
12187,11373,6129,213,3369
14360,12641,3550,5047,13742
10471,14053,3885,7500,1862
12400,10233,13456,13326,2963
3327,11747,9353,1855,3689
12111,69,3001,13651,3095
12287,4276,3524,10387,2357
3138,7748,8310,1629,12064
3138,7748,8310,1629,12064
3138,7748,8310,1629,12064
3138,7748,8310,1629,12064
3138,7748,8310,1629,12064
9924,1206,5084,1230,3403
7526,11361,13667,14492,14375
10284,3200,2972,8823,12507
5530,6789,4824,13366,6518
11189,9945,1185,3960,6060
7526,11361,13667,7053,2771
7526,11361,13667,7053,2771
3082,14024,8851,13175,3680
1421,12417,11170,9286,1251
2123,2892,12498,13542,3053
7526,4812,4500,10532,14375
11065,5809,13306,5294,289
6379,6922,4295,7013,9733
14314,7895,5419,226,1470
3082,13498,13175,2415,4565
1481,11308,5835,6234,13297
1481,11308,5835,6234,13297
1481,11308,5835,6234,13297
1421,6398,1500,10221,4282
6084,7911,5077,4593,11525
12099,12511,3663,7970,2944
8140,9343,10025,7503,5508
7526,10532,1978,11361,4500
3988,9895,9271,7930,10268
5592,12111,3472,2639,12938
1309,8181,4374,2024,9155
6084,7911,9307,93,9835
1309,5692,8933,7569,12416
4929,518,6524,12717,2607
13402,5488,3871,9354,111
7060,3403,2518,9305,12177
7526,11361,1978,2771,10532
13017,9091,64,929,5331
3082,4136,10962,5308,13498
9686,5084,1571,4390,5813
4605,9518,5165,6469,460
3317,12019,6654,7324,12948
6084,7911,11260,966,10572
13651,3099,6702,69,3001
6344,7830,8579,6668,12857
4929,9072,7430,2607,6524
6944,377,11523,8762,2618
11602,7479,6302,10261,7833
528,9937,12219,9883,2834
1794,7526,4894,88,7814
5502,8374,2454,7382,2215
6752,7594,11636,9563,2888
13598,807,3195,2961,8126
8411,9354,3871,7356,4966
2492,12992,4017,12908,5726
6379,6922,2793,8528,10183
12350,7296,12859,13105,11379
13078,9760,12942,13938,10518
13290,1746,8916,5224,5620
8181,13634,2024,1309,506
8181,2024,1309,506,13634
9155,4374,5921,8181,1309
7526,4500,4812,14492,1092
14360,3550,5047,3319,12641
5692,7569,4522,9978,12416
8411,7356,7806,9354,3871
8310,4740,6060,9285,3138
12225,9624,12084,3165,8668
7526,2771,4500,14492,12474
7852,8670,9366,8356,11615
5165,4605,9518,3782,5974
8285,12111,13651,1127,3155
2166,7288,1158,6944,6754
2166,7288,1158,6944,6754
12942,7960,13938,9760,13078
7526,4894,1794,88,1266
13770,4693,8471,10213,2372
4929,5618,5190,518,10923
10597,4795,1800,6408,1773
13474,7266,2561,7740,2548
518,12717,6524,4929,9072
9518,5165,4605,3782,5974
4894,7526,7814,1794,14375
8050,10027,6234,5835,7306
1978,10532,11680,1790,4696
4894,7526,9613,1092,10532
4605,5165,3782,9518,460
6524,518,4929,9072,11420
12833,286,13211,182,2011
9686,1230,4117,12601,6428
8072,2587,8800,607,11373
1230,7064,7526,6731,3795
1230,7064,7526,6731,3795
1230,7064,7526,6731,3795
1230,7064,7526,6731,3795
8253,9624,10023,13585,6325
1992,1088,8509,6211,4712
13059,9176,12787,9553,69
11194,6789,2482,3279,4824
7645,9285,3960,8520,2167
8181,1309,2024,506,13634
6793,0,7400,2640,2166
8219,7288,2058,1971,7048
6524,4929,518,11420,12717
4500,7526,11361,1978,11441
2790,10818,1416,4539,9919
1421,7820,9581,9919,9174
111,13402,4966,3871,1577
6304,12628,4282,10021,217
6304,12628,4282,10021,217
1309,8181,2024,13634,9155
6368,12706,7985,1182,9137
1309,5692,4237,7569,12416
7814,7526,1794,88,4894
3277,2732,6642,6389,10393
7814,1794,4894,7526,88
1309,5692,4522,12416,7569
1185,1654,7645,12992,3960
1309,2024,8181,9155,8957
3189,11219,7697,0,10277
6084,7911,9525,14378,9088
14067,990,13063,13988,826
3082,13498,13175,5308,4565
1421,8481,2320,5882,12417
739,11441,4696,7496,4812
871,12909,1476,7980,10453
12942,13078,9760,13938,7960
13742,5607,5704,12806,3550
3472,3001,9448,11166,11264
6267,6234,4209,4593,1050
7526,14492,11441,4812,1092
3411,10717,13388,13389,1727
1309,8957,7878,13634,8181
5530,6789,11194,13366,4824
1230,5139,5899,3911,8818
0,12027,13500,4465,7697
8668,13709,4407,6902,3165
7067,14038,5276,13021,1713
4605,5165,9518,3782,5974
11170,8481,2858,5617,12417
7526,4500,4812,7053,11441
1421,2320,8481,9058,11170
8181,9155,1309,2024,8957
11525,4815,8130,5162,11115
9155,8181,4374,1309,9921
4929,10703,2607,9072,518
5957,14258,4568,2906,11218
7882,8117,11264,13126,5592
14084,1049,1230,8669,7913
3082,13498,2415,4565,13175
3472,6702,5592,13651,3352
4605,9518,3782,5165,6469
13104,722,5617,12962,6823
6379,11504,6922,8528,8831
10881,14263,2895,9920,1715
6108,939,14257,10796,12313
6084,7911,11763,977,7510
3782,4605,9518,5974,5165
3152,4059,717,7033,12165
10285,979,7601,10228,3654
8181,2024,13647,1309,506
12601,6428,1230,6884,9686
6084,10337,7911,278,12868
4929,11420,6686,6524,11446
8753,13384,7134,1913,2323
8181,2024,506,1309,9155
